group	need	filename	trigger_key	bytes	licence	url	remark
upright-release	required	Player_rel_rr1_A2.wav	57	1371136	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_A2.wav	
upright-release	required	Player_rel_rr1_A3.wav	69	777856	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_A3.wav	
upright-release	required	Player_rel_rr1_A4.wav	81	786856	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_A4.wav	
upright-release	required	Player_rel_rr1_A5.wav	93	602908	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_A5.wav	
upright-release	required	Player_rel_rr1_A6.wav	105	417376	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_A6.wav	
upright-release	required	Player_rel_rr1_B-1.wav	23	1242856	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_B-1.wav	
upright-release	required	Player_rel_rr1_B0.wav	35	1394134	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_B0.wav	
upright-release	required	Player_rel_rr1_B1.wav	47	1281598	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_B1.wav	
upright-release	required	Player_rel_rr1_B2.wav	59	1581994	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_B2.wav	
upright-release	required	Player_rel_rr1_B3.wav	71	787288	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_B3.wav	
upright-release	required	Player_rel_rr1_B4.wav	83	769240	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_B4.wav	
upright-release	required	Player_rel_rr1_B5.wav	95	724084	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_B5.wav	
upright-release	required	Player_rel_rr1_B6.wav	107	344542	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_B6.wav	
upright-release	required	Player_rel_rr1_C#0.wav	25	1954534	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_C%230.wav	
upright-release	required	Player_rel_rr1_C#1.wav	37	1859026	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_C%231.wav	
upright-release	required	Player_rel_rr1_C#2.wav	49	1620172	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_C%232.wav	
upright-release	required	Player_rel_rr1_C#3.wav	61	1316560	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_C%233.wav	
upright-release	required	Player_rel_rr1_C#4.wav	73	807430	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_C%234.wav	
upright-release	required	Player_rel_rr1_C#5.wav	85	611020	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_C%235.wav	
upright-release	required	Player_rel_rr1_C#6.wav	97	532054	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_C%236.wav	
upright-release	required	Player_rel_rr1_C7.wav	108	423508	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_C7.wav	
upright-release	required	Player_rel_rr1_D#0.wav	27	1147966	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_D%230.wav	
upright-release	required	Player_rel_rr1_D#1.wav	39	1273510	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_D%231.wav	
upright-release	required	Player_rel_rr1_D#2.wav	51	1571662	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_D%232.wav	
upright-release	required	Player_rel_rr1_D#3.wav	63	1388818	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_D%233.wav	
upright-release	required	Player_rel_rr1_D#4.wav	75	568930	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_D%234.wav	
upright-release	required	Player_rel_rr1_D#5.wav	87	666394	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_D%235.wav	
upright-release	required	Player_rel_rr1_D#6.wav	99	496348	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_D%236.wav	
upright-release	required	Player_rel_rr1_F0.wav	29	1183168	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_F0.wav	
upright-release	required	Player_rel_rr1_F1.wav	41	998002	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_F1.wav	
upright-release	required	Player_rel_rr1_F2.wav	53	1578988	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_F2.wav	
upright-release	required	Player_rel_rr1_F3.wav	65	1332580	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_F3.wav	
upright-release	required	Player_rel_rr1_F4.wav	77	767932	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_F4.wav	
upright-release	required	Player_rel_rr1_F5.wav	89	811372	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_F5.wav	
upright-release	required	Player_rel_rr1_F6.wav	101	582532	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_F6.wav	
upright-release	required	Player_rel_rr1_G0.wav	31	1539652	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_G0.wav	
upright-release	required	Player_rel_rr1_G1.wav	43	790312	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_G1.wav	
upright-release	required	Player_rel_rr1_G2.wav	55	1158160	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_G2.wav	
upright-release	required	Player_rel_rr1_G3.wav	67	1056796	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_G3.wav	
upright-release	required	Player_rel_rr1_G4.wav	79	827422	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_G4.wav	
upright-release	required	Player_rel_rr1_G5.wav	91	585724	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_G5.wav	
upright-release	required	Player_rel_rr1_G6.wav	103	344518	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Releases/Player_rel_rr1_G6.wav	
upright-pedal	required	Player_PedOn_000.wav		1006486	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Pedal/On/Player_PedOn_000.wav	sustain pedal on/off mechanical noise, 4 round robins
upright-pedal	required	Player_PedOn_001.wav		1452796	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Pedal/On/Player_PedOn_001.wav	sustain pedal on/off mechanical noise, 4 round robins
upright-pedal	required	Player_PedOn_002.wav		1140082	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Pedal/On/Player_PedOn_002.wav	sustain pedal on/off mechanical noise, 4 round robins
upright-pedal	required	Player_PedOn_003.wav		1185328	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Pedal/On/Player_PedOn_003.wav	sustain pedal on/off mechanical noise, 4 round robins
upright-pedal	required	Player_PedOff_000.wav		854860	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Pedal/Off/Player_PedOff_000.wav	sustain pedal on/off mechanical noise, 4 round robins
upright-pedal	required	Player_PedOff_001.wav		900634	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Pedal/Off/Player_PedOff_001.wav	sustain pedal on/off mechanical noise, 4 round robins
upright-pedal	required	Player_PedOff_002.wav		767284	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Pedal/Off/Player_PedOff_002.wav	sustain pedal on/off mechanical noise, 4 round robins
upright-pedal	required	Player_PedOff_003.wav		1188514	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Pedal/Off/Player_PedOff_003.wav	sustain pedal on/off mechanical noise, 4 round robins
upright-docs	required	Info.txt		222	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Info.txt	
upright-docs	required	PitchValueConversionChart.txt		338	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/PitchValueConversionChart.txt	
vcsl-docs	required	LICENSE		7048	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/LICENSE	
vcsl-docs	required	README.md		4365	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/README.md	
upright-sustain-pp	optional	Player_dyn1_rr1_000.wav	21	4105066	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_000.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_002.wav	25	4109632	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_002.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_004.wav	29	4128814	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_004.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_006.wav	33	4063450	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_006.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_008.wav	37	5470924	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_008.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_010.wav	41	5770636	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_010.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_012.wav	45	3870382	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_012.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_014.wav	49	2270980	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_014.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_016.wav	53	3546940	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_016.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_018.wav	57	3002200	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_018.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_020.wav	61	3134164	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_020.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_022.wav	65	4126858	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_022.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_024.wav	69	2222998	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_024.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_026.wav	73	3558112	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_026.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_028.wav	77	1935304	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_028.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_030.wav	81	3120676	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_030.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_032.wav	85	1746142	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_032.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_034.wav	89	1303534	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_034.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_036.wav	93	1304218	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_036.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_038.wav	97	915352	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_038.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_040.wav	101	642772	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_040.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_042.wav	105	571294	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_042.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-sustain-pp	optional	Player_dyn1_rr1_044.wav	108	377608	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Player_dyn1_rr1_044.wav	softest layer (dyn1) only in VSCO-2 CE, sampled every major third
upright-pp-docs	optional	Info.txt		220	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/Info.txt	
upright-pp-docs	optional	MappingChart.txt		338	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Keys/Upright%20Piano/MappingChart.txt	
upright-pp-docs	optional	Readme.txt		1838	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/Readme.txt	
upright-pp-docs	optional	LICENSE		6555	CC0-1.0	https://raw.githubusercontent.com/sgossner/VSCO-2-CE/master/LICENSE	
harpsichord-8ft	required	HarpsiRH_Low_Far_A#0_rr1.wav	34	3933182	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_A%230_rr1.wav	
harpsichord-8ft	required	HarpsiRH_Low_Far_A#1_rr1.wav	46	2572514	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Harpsichord%2C%20Flemish/Sustains/Low/HarpsiRH_Low_Far_A%231_rr1.wav	
